400.298,-116.14
400.301,-111.83
400.303,-118.98
400.306,-118.35
400.308,-126.63
400.311,-124.65
400.313,-119.18
400.316,-112.35
400.318,-108.51
400.321,-105.97
400.323,-109.59
400.326,-119.98
400.328,-130.20999999999998
400.331,-115.67
400.333,-114.89
400.336,-118.13
400.338,-134.95
400.341,-115.85
400.343,-118.74
400.346,-115.43
400.348,-111.06
400.351,-108.82
400.353,-111.73
400.356,-114.21
400.358,-117.01
400.361,-123.13
400.363,-121.73
400.366,-112.41
400.368,-110.07
400.371,-111.85
400.373,-113.0
400.376,-114.06
400.378,-133.98000000000002
400.381,-117.5
400.383,-129.9
400.386,-129.0
400.388,-114.43
400.391,-115.3
400.393,-128.20999999999998
400.396,-111.75
400.398,-111.12
400.401,-115.19
400.403,-118.59
400.406,-118.2
400.408,-117.99
400.411,-114.51
400.413,-112.18
400.416,-113.45
400.418,-115.15
400.421,-124.31
400.423,-112.99
400.426,-117.81
400.428,-117.01
400.431,-111.94
400.433,-114.05
400.436,-119.14
400.438,-113.75
400.441,-121.27
400.443,-116.71
400.446,-116.59
400.448,-118.97
400.451,-117.62
400.453,-113.7
400.456,-110.05
400.458,-110.71
400.461,-115.51
400.463,-116.66
400.466,-112.44
400.468,-112.83
400.471,-113.71
400.473,-124.24
400.476,-117.79
400.478,-113.49
400.480,-124.44
400.483,-123.24
400.485,-112.66
400.488,-122.14
400.490,-114.85
400.493,-120.58
400.495,-118.99
400.498,-116.08
400.500,-116.84
400.503,-121.35
400.505,-113.37
400.508,-114.52
400.510,-118.62
400.513,-121.4
400.515,-123.98
400.518,-122.01
400.520,-119.26
400.523,-116.71
400.525,-113.96
400.528,-113.6
400.530,-112.62
400.533,-113.16
400.535,-122.72
400.538,-112.3
400.540,-111.69
400.543,-119.56
400.545,-122.55
400.548,-111.95
400.550,-111.38
400.553,-114.4
400.555,-116.93
400.558,-123.93
400.560,-122.39
400.563,-115.67
400.565,-114.99
400.568,-113.51
400.570,-115.23
400.573,-131.93
400.575,-121.71
400.578,-116.87
400.580,-116.77
400.583,-113.42
400.585,-112.2
400.588,-115.12
400.590,-109.82
400.593,-110.78
400.595,-111.9
400.598,-108.95
400.600,-110.91
400.603,-109.44
400.605,-113.25
400.608,-119.85
400.610,-115.81
400.613,-115.07
400.615,-109.73
400.618,-113.07
400.620,-117.25
400.623,-111.99
400.625,-113.46
400.628,-114.12
400.630,-126.39
400.633,-119.18
400.635,-120.19
400.638,-119.07
400.640,-118.56
400.643,-111.02
400.645,-113.45
400.648,-115.07
400.650,-116.4
400.653,-119.74
400.655,-113.84
400.658,-114.49
400.660,-122.47
400.663,-113.49
400.665,-112.65
400.668,-117.51
400.670,-121.95
400.673,-127.36
400.675,-116.93
400.678,-122.16
400.680,-110.93
400.683,-110.75
400.685,-118.9
400.688,-118.32
400.690,-113.21
400.693,-117.29
400.695,-113.72
400.698,-109.62
400.700,-109.77
400.703,-116.09
400.705,-118.1
400.708,-117.7
400.710,-116.16
400.713,-121.3
400.715,-117.75
400.718,-121.73
400.720,-113.42
400.723,-113.21
400.725,-112.02
400.728,-115.36
400.730,-113.84
400.733,-112.96
400.735,-117.45
400.738,-113.22
400.740,-117.08
400.743,-115.79
400.745,-109.54
400.748,-107.15
400.750,-114.48
400.753,-111.45
400.755,-111.85
400.758,-111.76
400.760,-112.34
400.763,-119.86
400.765,-111.88
400.768,-113.01
400.770,-115.99
400.773,-113.14
400.775,-111.6
400.778,-113.5
400.780,-121.79
400.783,-118.26
400.785,-119.87
400.788,-115.28
400.790,-112.58
400.793,-114.65
400.795,-115.59
400.798,-119.41
400.800,-115.6
400.803,-116.56
400.805,-113.15
400.808,-112.63
400.810,-113.08
400.813,-114.35
400.815,-117.43
400.818,-119.25
400.820,-112.4
400.823,-110.85
400.825,-115.16
400.828,-119.7
400.830,-114.16
400.833,-120.44
400.835,-117.81
400.838,-111.01
400.840,-109.49
400.843,-112.82
400.845,-110.95
400.848,-112.51
400.850,-124.7
400.853,-114.38
400.855,-113.95
400.858,-111.1
400.860,-112.28
400.863,-120.73
400.865,-123.92
400.868,-122.86
400.870,-124.81
400.873,-117.73
400.875,-119.46
400.878,-121.95
400.880,-118.34
400.883,-116.58
400.885,-113.24
400.888,-114.07
400.890,-112.9
400.893,-117.62
400.895,-121.56
400.898,-116.81
400.900,-122.1
400.903,-126.96
400.905,-121.62
400.908,-113.44
400.910,-108.41
400.913,-108.64
400.915,-113.37
400.918,-117.29
400.920,-116.95
400.923,-117.86
400.925,-116.68
400.928,-116.59
400.930,-124.92
400.933,-113.56
400.935,-111.33
400.938,-114.45
400.940,-115.54
400.943,-128.42000000000002
400.945,-110.81
400.948,-115.41
400.950,-111.86
400.953,-116.17
400.955,-112.11
400.958,-115.34
400.960,-119.86
400.963,-110.51
400.965,-113.18
400.968,-132.82999999999998
400.970,-111.81
400.973,-110.03
400.975,-109.59
400.978,-110.59
400.980,-117.67
400.983,-123.2
400.985,-117.7
400.988,-119.09
400.990,-115.81
400.993,-111.31
400.995,-113.05
400.998,-122.88
401.000,-118.54
401.003,-114.13
401.005,-127.55
401.008,-120.34
401.010,-117.37
401.013,-115.25
401.015,-113.94
401.018,-113.41
401.020,-109.83
401.023,-111.31
401.025,-118.34
401.028,-111.05
401.030,-108.85
401.033,-115.05
401.035,-127.81
401.038,-120.91
401.040,-117.91
401.043,-121.84
401.045,-125.3
401.048,-115.62
401.050,-113.95
401.053,-121.27
401.055,-111.87
401.058,-110.91
401.060,-122.18
401.063,-113.53
401.065,-108.69
401.068,-108.24
401.070,-109.03
401.073,-115.5
401.075,-123.77
401.078,-123.5
401.080,-121.59
401.083,-122.85
401.085,-113.92
401.088,-112.2
401.090,-117.34
401.093,-120.43
401.095,-114.68
401.098,-120.18
401.100,-112.05
401.103,-114.39
401.105,-121.83
401.108,-112.23
401.110,-114.91
401.113,-121.85
401.115,-116.92
401.118,-113.67
401.120,-114.47
401.123,-112.38
401.125,-110.23
401.128,-117.8
401.130,-111.31
401.133,-112.93
401.135,-132.56
401.138,-119.36
401.140,-117.08
401.143,-122.72
401.145,-114.57
401.148,-117.15
401.150,-119.29
401.153,-136.68
401.155,-118.11
401.158,-113.38
401.160,-118.63
401.163,-115.72
401.165,-117.47
401.168,-119.94
401.170,-121.32
401.173,-114.38
401.175,-111.92
401.178,-110.01
401.180,-114.16
401.183,-115.73
401.185,-122.72
401.188,-127.94
401.190,-126.17
401.193,-123.98
401.195,-116.01
401.198,-126.78
401.200,-114.86
401.203,-113.95
401.205,-109.58
401.208,-107.92
401.210,-112.19
401.213,-118.92
401.215,-118.68
401.218,-118.06
401.220,-110.16
401.223,-110.13
401.225,-112.63
401.228,-111.32
401.230,-109.6
401.233,-113.97
401.235,-113.37
401.238,-117.45
401.240,-125.71
401.243,-119.09
401.245,-114.88
401.248,-109.05
401.250,-108.52
401.253,-115.53
401.255,-129.82999999999998
401.258,-117.98
401.260,-122.33
401.263,-111.05
401.265,-110.72
401.268,-116.76
401.270,-118.18
401.273,-114.12
401.275,-119.78
401.278,-115.29
401.280,-110.3
401.283,-110.36
401.285,-113.4
401.288,-122.32
401.290,-107.77
401.293,-106.23
401.295,-112.11
401.298,-109.62
401.300,-107.05
401.303,-115.37
401.305,-118.04
401.308,-110.58
401.310,-111.44
401.313,-112.58
401.315,-109.45
401.318,-108.13
401.320,-113.69
401.323,-121.48
401.325,-120.87
401.328,-119.01
401.330,-117.71
401.333,-115.46
401.335,-116.02
401.338,-114.54
401.340,-120.68
401.343,-116.43
401.345,-113.19
401.348,-114.42
401.350,-114.3
401.353,-128.47
401.355,-113.39
401.358,-111.19
401.360,-112.75
401.363,-115.22
401.365,-114.44
401.368,-114.96
401.370,-124.6
401.373,-120.54
401.375,-120.19
401.378,-116.66
401.380,-123.29
401.383,-128.04000000000002
401.385,-123.86
401.388,-116.94
401.390,-111.01
401.393,-110.27
401.395,-112.59
401.398,-114.99
401.400,-119.39
401.403,-112.85
401.405,-109.66
401.408,-112.06
401.410,-113.73
401.413,-110.8
401.415,-116.15
401.418,-111.53
401.420,-119.46
401.423,-108.59
401.425,-115.99
401.428,-116.79
401.430,-112.78
401.433,-109.88
401.435,-111.71
401.438,-113.35
401.440,-112.59
401.443,-107.57
401.445,-105.99
401.448,-107.75
401.450,-110.44
401.453,-115.86
401.455,-119.07
401.458,-119.89
401.460,-115.35
401.463,-119.43
401.465,-115.99
401.468,-112.16
401.470,-119.82
401.473,-117.16
401.475,-113.98
401.477,-112.68
401.480,-113.38
401.482,-122.1
401.485,-117.04
401.487,-121.05
401.490,-115.41
401.492,-110.92
401.495,-120.05
401.497,-117.38
401.500,-116.66
401.502,-117.63
401.505,-119.8
401.507,-120.17
401.510,-115.14
401.512,-111.45
401.515,-120.44
401.517,-113.24
401.520,-113.8
401.522,-122.72
401.525,-112.45
401.527,-109.15
401.530,-116.32
401.532,-114.64
401.535,-110.55
401.537,-113.94
401.540,-117.38
401.542,-118.44
401.545,-113.77
401.547,-112.3
401.550,-119.02
401.552,-119.73
401.555,-110.82
401.557,-110.17
401.560,-117.65
401.562,-118.2
401.565,-116.93
401.567,-114.54
401.570,-116.69
401.572,-118.43
401.575,-120.2
401.577,-117.23
401.580,-117.16
401.582,-123.7
401.585,-134.35
401.587,-116.9
401.590,-115.46
401.592,-122.12
401.595,-123.27
401.597,-113.3
401.600,-113.05
401.602,-115.59
401.605,-108.36
401.607,-107.39
401.610,-110.56
401.612,-118.72
401.615,-123.33
401.617,-123.86
401.620,-122.02
401.622,-117.46
401.625,-116.86
401.627,-109.12
401.630,-114.91
401.632,-117.25
401.635,-116.7
401.637,-117.45
401.640,-111.15
401.642,-111.66
401.645,-123.68
401.647,-112.33
401.650,-120.8
401.652,-112.67
401.655,-112.0
401.657,-113.42
401.660,-112.37
401.662,-117.84
401.665,-129.73000000000002
401.667,-113.73
401.670,-114.87
401.672,-114.58
401.675,-109.0
401.677,-107.6
401.680,-112.78
401.682,-120.2
401.685,-121.92
401.687,-113.84
401.690,-109.13
401.692,-110.37
401.695,-119.73
401.697,-119.51
401.700,-112.63
401.702,-115.6
401.705,-120.2
401.707,-113.96
401.710,-112.02
401.712,-114.51
401.715,-111.43
401.717,-110.64
401.720,-128.82
401.722,-132.67000000000002
401.725,-112.44
401.727,-113.93
401.730,-125.06
401.732,-124.9
401.735,-116.7
401.737,-114.62
401.740,-113.55
401.742,-114.37
401.745,-117.11
401.747,-128.61
401.750,-118.22
401.752,-119.74
401.755,-117.73
401.757,-110.22
401.760,-108.73
401.762,-110.78
401.765,-112.21
401.767,-111.07
401.770,-116.57
401.772,-119.35
401.775,-119.66
401.777,-113.81
401.780,-111.67
401.782,-115.04
401.785,-119.6
401.787,-116.09
401.790,-117.46
401.792,-114.31
401.795,-112.97
401.797,-113.42
401.800,-123.57
401.802,-115.17
401.805,-115.35
401.807,-124.84
401.810,-122.73
401.812,-127.15
401.815,-114.88
401.817,-121.4
401.820,-118.45
401.822,-113.46
401.825,-109.48
401.827,-112.63
401.830,-120.84
401.832,-120.29
401.835,-117.62
401.837,-122.31
401.840,-119.65
401.842,-113.89
401.845,-119.22
401.847,-114.74
401.850,-117.43
401.852,-116.32
401.855,-113.04
401.857,-115.2
401.860,-109.94
401.862,-109.97
401.865,-127.66
401.867,-115.23
401.870,-111.31
401.872,-109.71
401.875,-112.55
401.877,-114.2
401.880,-117.92
401.882,-113.33
401.885,-112.51
401.887,-114.94
401.890,-114.65
401.892,-117.55
401.895,-123.58
401.897,-123.64
401.900,-124.96
401.902,-126.08
401.905,-124.24
401.907,-125.02
401.910,-118.44
401.912,-119.36
401.915,-116.55
401.917,-115.63
401.920,-118.97
401.922,-113.58
401.925,-109.94
401.927,-119.64
401.930,-112.62
401.932,-118.91
401.935,-115.94
401.937,-115.85
401.940,-117.83
401.942,-116.28
401.945,-119.89
401.947,-129.75
401.950,-117.15
401.952,-116.4
401.955,-115.56
401.957,-116.88
401.960,-124.1
401.962,-116.12
401.965,-116.75
401.967,-117.9
401.970,-117.77
401.972,-119.26
401.975,-115.29
401.977,-115.0
401.980,-117.53
401.982,-122.21
401.985,-120.19
401.987,-113.41
401.990,-111.12
401.992,-116.72
401.995,-122.02
401.997,-121.74
402.000,-114.67
402.002,-109.97
402.005,-110.97
402.007,-112.62
402.010,-109.92
402.012,-109.26
402.015,-113.5
402.017,-120.18
402.020,-125.26
402.022,-123.22
402.025,-123.58
402.027,-116.94
402.030,-115.79
402.032,-132.24
402.035,-114.8
402.037,-118.55
402.040,-123.94
402.042,-116.04
402.045,-112.03
402.047,-125.4
402.050,-123.12
402.052,-118.16
402.055,-111.65
402.057,-112.11
402.060,-111.73
402.062,-113.4
402.065,-115.11
402.067,-115.44
402.070,-116.18
402.072,-111.79
402.075,-108.91
402.077,-113.07
402.080,-121.79
402.082,-118.25
402.085,-114.22
402.087,-119.81
402.090,-116.33
402.092,-112.93
402.095,-113.08
402.097,-123.34
402.100,-120.51
402.102,-114.71
402.105,-119.0
402.107,-110.77
402.110,-117.24
402.112,-125.56
402.115,-114.21
402.117,-109.49
402.120,-116.12
402.122,-120.93
402.125,-141.18
402.127,-126.33
402.130,-114.47
402.132,-108.08
402.135,-111.54
402.137,-116.81
402.140,-117.09
402.142,-121.72
402.145,-114.12
402.147,-118.57
402.150,-120.81
402.152,-113.41
402.155,-110.07
402.157,-113.81
402.160,-124.01
402.162,-122.82
402.165,-127.24
402.167,-125.61
402.170,-121.16
402.172,-116.0
402.175,-113.98
402.177,-114.98
402.180,-117.43
402.182,-122.57
402.185,-123.95
402.187,-109.83
402.190,-115.36
402.192,-116.1
402.195,-117.67
402.197,-111.92
402.200,-122.59
402.202,-115.36
402.205,-123.79
402.207,-115.81
402.210,-115.51
402.212,-118.56
402.215,-118.71
402.217,-115.59
402.220,-114.29
402.222,-117.99
402.225,-124.05
402.227,-145.07
402.230,-127.56
402.232,-116.7
402.235,-112.82
402.237,-115.3
402.240,-119.44
402.242,-114.67
402.245,-113.99
402.247,-125.69
402.250,-116.69
402.252,-139.78
402.255,-130.32999999999998
402.257,-121.58
402.260,-117.9
402.262,-116.2
402.265,-119.08
402.267,-127.0
402.270,-116.24
402.272,-113.71
402.275,-117.63
402.277,-117.67
402.280,-115.61
402.282,-116.08
402.285,-117.07
402.287,-126.3
402.290,-117.58
402.292,-115.37
402.295,-111.39
402.297,-112.87
402.300,-115.04
402.302,-119.31
402.305,-110.85
402.307,-114.43
402.310,-113.46
402.312,-112.81
402.315,-115.75
402.317,-113.25
402.320,-115.54
402.322,-112.0
402.325,-111.56
402.327,-110.78
402.330,-109.95
402.332,-112.84
402.335,-118.43
402.337,-111.65
402.340,-112.81
402.342,-112.78
402.345,-115.58
402.347,-120.24
402.350,-112.06
402.352,-116.19
402.355,-116.33
402.357,-111.42
402.360,-109.95
402.362,-113.83
402.365,-111.63
402.367,-116.64
402.370,-119.88
402.372,-116.66
402.375,-111.57
402.377,-111.7
402.380,-112.79
402.382,-109.42
402.385,-113.85
402.387,-116.54
402.390,-111.83
402.392,-109.78
402.395,-111.42
402.397,-121.85
402.400,-115.86
402.402,-117.96
402.405,-114.62
402.407,-127.14
402.410,-111.65
402.412,-111.53
402.415,-126.85
402.417,-121.69
402.420,-118.9
402.422,-115.71
402.425,-110.3
402.427,-113.21
402.430,-125.34
402.432,-118.34
402.435,-113.53
402.437,-113.61
402.440,-115.32
402.442,-127.21
402.445,-123.97
402.447,-112.31
402.450,-110.02
402.452,-112.96
402.455,-111.87
402.457,-114.7
402.460,-128.14
402.462,-118.32
402.465,-110.14
402.467,-109.64
402.470,-113.37
402.472,-118.09
402.475,-124.1
402.477,-120.19
402.479,-118.84
402.482,-116.87
402.484,-114.06
402.487,-120.4
402.489,-114.63
402.492,-114.91
402.494,-120.65
402.497,-120.0
402.499,-118.01
402.502,-125.91
402.504,-115.4
402.507,-114.13
402.509,-110.77
402.512,-111.09
402.514,-112.54
402.517,-118.04
402.519,-115.46
402.522,-117.57
402.524,-127.26
402.527,-118.93
402.529,-112.68
402.532,-114.68
402.534,-119.59
402.537,-112.68
402.539,-121.61
402.542,-119.99
402.544,-121.95
402.547,-116.93
402.549,-112.3
402.552,-123.18
402.554,-117.1
402.557,-115.45
402.559,-115.84
402.562,-115.14
402.564,-120.07
402.567,-123.08
402.569,-111.9
402.572,-117.17
402.574,-115.38
402.577,-116.38
402.579,-111.27
402.582,-116.42
402.584,-115.0
402.587,-110.63
402.589,-117.88
402.592,-117.73
402.594,-114.65
402.597,-117.43
402.599,-116.64
402.602,-116.75
402.604,-114.12
402.607,-116.66
402.609,-107.85
402.612,-107.39
402.614,-106.95
402.617,-107.43
402.619,-110.5
402.622,-118.42
402.624,-114.04
402.627,-111.97
402.629,-119.19
402.632,-118.73
402.634,-111.54
402.637,-113.67
402.639,-132.82999999999998
402.642,-117.92
402.644,-119.21
402.647,-113.09
402.649,-108.93
402.652,-112.42
402.654,-121.89
402.657,-115.04
402.659,-114.3
402.662,-115.18
402.664,-115.65
402.667,-113.84
402.669,-114.64
402.672,-130.43
402.674,-114.49
402.677,-110.28
402.679,-113.51
402.682,-110.94
402.684,-109.13
402.687,-117.1
402.689,-119.0
402.692,-118.41
402.694,-110.56
402.697,-114.03
402.699,-115.92
402.702,-117.91
402.704,-128.2
402.707,-116.75
402.709,-113.62
402.712,-114.43
402.714,-113.24
402.717,-113.2
402.719,-118.73
402.722,-114.5
402.724,-109.29
402.727,-115.85
402.729,-115.74
402.732,-111.61
402.734,-114.01
402.737,-111.97
402.739,-111.32
402.742,-120.02
402.744,-108.98
402.747,-112.5
402.749,-116.62
402.752,-114.98
402.754,-113.6
402.757,-116.83
402.759,-114.33
402.762,-114.65
402.764,-118.85
402.767,-124.21
402.769,-116.7
402.772,-112.43
402.774,-111.91
402.777,-125.12
402.779,-123.46
402.782,-118.9
402.784,-111.74
402.787,-112.59
402.789,-115.59
402.792,-124.4
402.794,-114.63
402.797,-112.48
402.799,-121.94
402.802,-119.36
402.804,-111.86
402.807,-110.38
402.809,-137.94
402.812,-110.7
402.814,-117.57
402.817,-117.27
402.819,-118.62
402.822,-120.05
402.824,-123.93
402.827,-117.19
402.829,-115.54
402.832,-124.75
402.834,-119.54
402.837,-117.47
402.839,-115.37
402.842,-113.97
402.844,-114.29
402.847,-112.3
402.849,-107.93
402.852,-108.29
402.854,-110.58
402.857,-123.54
402.859,-114.64
402.862,-110.0
402.864,-112.98
402.867,-117.92
402.869,-120.57
402.872,-124.09
402.874,-122.08
402.877,-131.55
402.879,-120.18
402.882,-114.84
402.884,-116.0
402.887,-116.51
402.889,-116.88
402.892,-117.44
402.894,-116.52
402.897,-120.82
402.899,-110.92
402.902,-114.94
402.904,-114.35
402.907,-112.18
402.909,-114.75
402.912,-114.53
402.914,-109.79
402.917,-109.71
402.919,-114.64
402.922,-113.89
402.924,-110.28
402.927,-115.23
402.929,-111.68
402.932,-107.73
402.934,-112.23
402.937,-122.1
402.939,-113.24
402.942,-110.57
402.944,-116.84
402.947,-113.5
402.949,-110.23
402.952,-111.56
402.954,-119.71
402.957,-120.17
402.959,-114.02
402.962,-117.37
402.964,-115.89
402.967,-118.75
402.969,-117.95
402.972,-112.82
402.974,-116.27
402.977,-115.97
402.979,-113.21
402.982,-105.7
402.984,-111.93
402.987,-114.93
402.989,-115.2
402.992,-114.33
402.994,-111.2
402.997,-123.34
402.999,-121.58
403.002,-125.12
403.004,-117.89
403.007,-115.26
403.009,-113.25
403.012,-113.16
403.014,-120.19
403.017,-114.26
403.019,-114.33
403.022,-122.85
403.024,-112.69
403.027,-113.98
403.029,-114.82
403.032,-115.7
403.034,-122.71
403.037,-120.46
403.039,-120.17
403.042,-110.79
403.044,-110.09
403.047,-117.79
403.049,-116.56
403.052,-131.07
403.054,-119.87
403.057,-114.43
403.059,-111.56
403.062,-114.64
403.064,-123.25
403.067,-116.59
403.069,-115.68
403.072,-121.07
403.074,-121.75
403.077,-115.08
403.079,-114.92
403.082,-116.12
403.084,-110.89
403.087,-116.98
403.089,-113.67
403.092,-114.32
403.094,-116.17
403.097,-118.29
403.099,-126.3
403.102,-121.78
403.104,-117.97
403.107,-115.64
403.109,-124.77
403.112,-116.7
403.114,-115.38
403.117,-114.83
403.119,-116.33
403.122,-120.3
403.124,-115.04
403.127,-123.48
403.129,-113.03
403.132,-112.79
403.134,-117.91
403.137,-129.95
403.139,-123.07
403.142,-131.49
403.144,-116.59
403.147,-113.13
403.149,-111.94
403.152,-117.4
403.154,-115.82
403.157,-119.78
403.159,-128.74
403.162,-122.09
403.164,-112.31
403.167,-113.28
403.169,-116.81
403.172,-113.11
403.174,-115.68
403.177,-114.73
403.179,-112.74
403.182,-112.91
403.184,-113.73
403.187,-111.5
403.189,-111.69
403.192,-111.96
403.194,-114.25
403.197,-110.99
403.199,-114.74
403.202,-117.67
403.204,-128.07
403.207,-113.08
403.209,-127.21
403.212,-120.02
403.214,-117.06
403.217,-116.83
403.219,-109.92
403.222,-110.12
403.224,-115.95
403.227,-114.33
403.229,-121.37
403.232,-124.54
403.234,-126.5
403.237,-118.44
403.239,-122.33
403.242,-124.27
403.244,-121.25
403.247,-133.2
403.249,-115.83
403.252,-121.79
403.254,-116.32
403.257,-114.09
403.259,-116.96
403.262,-114.94
403.264,-118.22
403.267,-118.64
403.269,-112.66
403.272,-115.76
403.274,-122.29
403.277,-120.28
403.279,-114.71
403.282,-122.65
403.284,-117.26
403.287,-117.61
403.289,-114.83
403.292,-120.55
403.294,-114.85
403.297,-111.01
403.299,-118.78
403.302,-112.15
403.304,-114.85
403.307,-115.5
403.309,-114.27
403.312,-118.49
403.314,-114.09
403.317,-115.06
403.319,-110.6
403.322,-111.31
403.324,-112.07
403.327,-111.36
403.329,-111.96
403.332,-115.81
403.334,-120.32
403.337,-118.22
403.339,-124.47
403.342,-117.41
403.344,-112.77
403.347,-119.5
403.349,-127.93
403.352,-122.78
403.354,-116.11
403.357,-117.19
403.359,-112.36
403.362,-112.59
403.364,-120.63
403.367,-114.96
403.369,-116.06
403.372,-115.68
403.374,-111.99
403.377,-115.28
403.379,-113.79
403.382,-111.24
403.384,-110.15
403.387,-121.28
403.389,-114.55
403.392,-111.12
403.394,-110.02
403.397,-112.13
403.399,-115.8
403.402,-115.87
403.404,-112.08
403.407,-111.67
403.409,-117.83
403.412,-120.87
403.414,-122.58
403.417,-112.92
403.419,-112.29
403.422,-124.29
403.424,-117.79
403.427,-122.21
403.429,-117.39
403.432,-117.04
403.434,-120.65
403.437,-122.43
403.439,-116.57
403.442,-115.67
403.444,-112.07
403.447,-110.71
403.449,-110.12
403.452,-111.2
403.454,-113.83
403.457,-118.84
403.459,-118.11
403.462,-115.19
403.464,-110.67
403.467,-116.17
403.469,-116.58
403.472,-110.72
403.474,-109.74
403.476,-113.87
403.479,-116.03
403.481,-113.2
403.484,-119.5
403.486,-116.39
403.489,-125.99
403.491,-118.5
403.494,-122.29
403.496,-116.89
403.499,-119.33
403.501,-116.57
403.504,-121.42
403.506,-115.9
403.509,-115.89
403.511,-115.22
403.514,-131.07999999999998
403.516,-117.06
403.519,-118.35
403.521,-115.17
403.524,-126.55
403.526,-117.7
403.529,-127.26
403.531,-115.16
403.534,-112.53
403.536,-109.14
403.539,-111.69
403.541,-117.28
403.544,-117.44
403.546,-118.46
403.549,-114.68
403.551,-112.12
403.554,-114.13
403.556,-121.52
403.559,-121.65
403.561,-112.93
403.564,-122.68
403.566,-111.54
403.569,-111.84
403.571,-120.03
403.574,-119.44
403.576,-113.74
403.579,-113.14
403.581,-105.15
403.584,-107.85
403.586,-114.45
403.589,-116.09
403.591,-116.86
403.594,-119.02
403.596,-120.45
403.599,-136.93
403.601,-121.3
403.604,-125.36
403.606,-122.2
403.609,-122.64
403.611,-130.14
403.614,-122.51
403.616,-118.74
403.619,-122.21
403.621,-119.62
403.624,-121.79
403.626,-119.74
403.629,-114.98
403.631,-114.74
403.634,-117.41
403.636,-134.54000000000002
403.639,-116.97
403.641,-130.01999999999998
403.644,-111.84
403.646,-107.91
403.649,-112.24
403.651,-120.4
403.654,-121.54
403.656,-117.13
403.659,-112.0
403.661,-112.13
403.664,-112.81
403.666,-112.19
403.669,-121.76
403.671,-114.16
403.674,-110.89
403.676,-117.23
403.679,-124.01
403.681,-115.79
403.684,-124.05
403.686,-111.63
403.689,-112.53
403.691,-121.57
403.694,-129.41
403.696,-111.84
403.699,-124.31
403.701,-109.5
403.704,-114.96
403.706,-117.62
403.709,-120.1
403.711,-135.51
403.714,-125.24
403.716,-121.38
403.719,-124.07
403.721,-126.26
403.724,-116.57
403.726,-117.1
403.729,-115.82
403.731,-111.51
403.734,-110.69
403.736,-115.4
403.739,-115.46
403.741,-114.57
403.744,-112.83
403.746,-113.0
403.749,-116.61
403.751,-112.05
403.754,-112.02
403.756,-117.27
403.759,-120.68
403.761,-116.74
403.764,-122.84
403.766,-113.95
403.769,-114.34
403.771,-116.48
403.774,-112.63
403.776,-114.87
403.779,-113.99
403.781,-110.22
403.784,-114.46
403.786,-121.12
403.789,-119.76
403.791,-121.87
403.794,-132.93
403.796,-120.84
403.799,-121.39
403.801,-152.74
403.804,-119.44
403.806,-115.12
403.809,-118.9
403.811,-124.12
403.814,-116.62
403.816,-124.16
403.819,-115.88
403.821,-126.51
403.824,-124.53
403.826,-119.54
403.829,-116.56
403.831,-118.58
403.834,-113.81
403.836,-116.29
403.839,-116.66
403.841,-110.24
